DATA1
Training Fold 1/5
Fold 2, Epoch 3100/4000, Train Loss: 1.11, Val Loss: 1.57, R2: 0.71, RMSE: 1.25, RPD: 1.86
Fold 2, Epoch 3200/4000, Train Loss: 1.22, Val Loss: 1.55, R2: 0.71, RMSE: 1.25, RPD: 1.87
Fold 2, Epoch 3300/4000, Train Loss: 1.05, Val Loss: 1.29, R2: 0.76, RMSE: 1.14, RPD: 2.05
Fold 2, Epoch 3400/4000, Train Loss: 1.16, Val Loss: 1.28, R2: 0.76, RMSE: 1.13, RPD: 2.06
Fold 2, Epoch 3500/4000, Train Loss: 1.24, Val Loss: 1.70, R2: 0.69, RMSE: 1.30, RPD: 1.78
Fold 2, Epoch 3600/4000, Train Loss: 1.00, Val Loss: 1.45, R2: 0.73, RMSE: 1.21, RPD: 1.93
Fold 2, Epoch 3700/4000, Train Loss: 1.26, Val Loss: 1.32, R2: 0.76, RMSE: 1.15, RPD: 2.03
Fold 2, Epoch 3800/4000, Train Loss: 1.08, Val Loss: 1.59, R2: 0.71, RMSE: 1.26, RPD: 1.84
Fold 2, Epoch 3900/4000, Train Loss: 1.15, Val Loss: 1.35, R2: 0.75, RMSE: 1.16, RPD: 2.00
Fold 2, Epoch 4000/4000, Train Loss: 1.05, Val Loss: 1.30, R2: 0.76, RMSE: 1.14, RPD: 2.04
Fold 2, Epoch 4000/4000, Cal Loss: 0.52, R2C: 0.88, RMSEC: 0.72, RPDC: 2.84,Val Loss: 0.95, R2: 0.83, RMSE: 0.97, RPD: 2.39

Training Fold 3/5
Fold 3, Epoch 100/4000, Train Loss: 3.81, Val Loss: 2.24, R2: 0.42, RMSE: 1.50, RPD: 1.31
Fold 3, Epoch 200/4000, Train Loss: 3.05, Val Loss: 1.84, R2: 0.52, RMSE: 1.36, RPD: 1.45
Fold 3, Epoch 300/4000, Train Loss: 3.21, Val Loss: 2.19, R2: 0.43, RMSE: 1.48, RPD: 1.33
Fold 3, Epoch 400/4000, Train Loss: 3.26, Val Loss: 2.30, R2: 0.40, RMSE: 1.52, RPD: 1.29
Fold 3, Epoch 500/4000, Train Loss: 2.53, Val Loss: 1.57, R2: 0.59, RMSE: 1.25, RPD: 1.57
Fold 3, Epoch 600/4000, Train Loss: 2.44, Val Loss: 1.40, R2: 0.64, RMSE: 1.18, RPD: 1.66
Fold 3, Epoch 700/4000, Train Loss: 2.71, Val Loss: 1.52, R2: 0.61, RMSE: 1.23, RPD: 1.59
Fold 3, Epoch 800/4000, Train Loss: 2.64, Val Loss: 1.76, R2: 0.54, RMSE: 1.33, RPD: 1.48
Fold 3, Epoch 900/4000, Train Loss: 1.90, Val Loss: 1.83, R2: 0.53, RMSE: 1.35, RPD: 1.45
Fold 3, Epoch 1000/4000, Train Loss: 2.36, Val Loss: 1.22, R2: 0.68, RMSE: 1.10, RPD: 1.78
Fold 3, Epoch 1100/4000, Train Loss: 2.12, Val Loss: 1.25, R2: 0.68, RMSE: 1.12, RPD: 1.76
Fold 3, Epoch 1200/4000, Train Loss: 1.89, Val Loss: 1.57, R2: 0.59, RMSE: 1.25, RPD: 1.57
Fold 3, Epoch 1300/4000, Train Loss: 1.60, Val Loss: 1.05, R2: 0.73, RMSE: 1.03, RPD: 1.91
Fold 3, Epoch 1400/4000, Train Loss: 1.70, Val Loss: 1.10, R2: 0.71, RMSE: 1.05, RPD: 1.87
Fold 3, Epoch 1500/4000, Train Loss: 1.59, Val Loss: 1.09, R2: 0.72, RMSE: 1.05, RPD: 1.88
Fold 3, Epoch 1600/4000, Train Loss: 1.33, Val Loss: 0.86, R2: 0.78, RMSE: 0.93, RPD: 2.11
Fold 3, Epoch 1700/4000, Train Loss: 1.38, Val Loss: 1.23, R2: 0.68, RMSE: 1.11, RPD: 1.77
Fold 3, Epoch 1800/4000, Train Loss: 1.77, Val Loss: 0.94, R2: 0.75, RMSE: 0.97, RPD: 2.02
Fold 3, Epoch 1900/4000, Train Loss: 1.53, Val Loss: 1.37, R2: 0.64, RMSE: 1.17, RPD: 1.68
Fold 3, Epoch 2000/4000, Train Loss: 1.21, Val Loss: 1.04, R2: 0.73, RMSE: 1.02, RPD: 1.92
Fold 3, Epoch 2100/4000, Train Loss: 1.37, Val Loss: 0.87, R2: 0.77, RMSE: 0.93, RPD: 2.11
Fold 3, Epoch 2200/4000, Train Loss: 1.40, Val Loss: 0.96, R2: 0.75, RMSE: 0.98, RPD: 2.00
Fold 3, Epoch 2300/4000, Train Loss: 1.08, Val Loss: 0.88, R2: 0.77, RMSE: 0.94, RPD: 2.09
Fold 3, Epoch 2400/4000, Train Loss: 1.57, Val Loss: 1.40, R2: 0.64, RMSE: 1.18, RPD: 1.66
Fold 3, Epoch 2500/4000, Train Loss: 1.17, Val Loss: 1.02, R2: 0.74, RMSE: 1.01, RPD: 1.94
Fold 3, Epoch 2600/4000, Train Loss: 1.10, Val Loss: 0.92, R2: 0.76, RMSE: 0.96, RPD: 2.04
Fold 3, Epoch 2700/4000, Train Loss: 0.88, Val Loss: 1.21, R2: 0.68, RMSE: 1.10, RPD: 1.78
Fold 3, Epoch 2800/4000, Train Loss: 0.99, Val Loss: 0.98, R2: 0.74, RMSE: 0.99, RPD: 1.98
Fold 3, Epoch 2900/4000, Train Loss: 0.87, Val Loss: 1.10, R2: 0.71, RMSE: 1.05, RPD: 1.87
Fold 3, Epoch 3000/4000, Train Loss: 0.82, Val Loss: 0.89, R2: 0.77, RMSE: 0.94, RPD: 2.08
Fold 3, Epoch 3100/4000, Train Loss: 0.92, Val Loss: 0.89, R2: 0.77, RMSE: 0.95, RPD: 2.07
Fold 3, Epoch 3200/4000, Train Loss: 0.87, Val Loss: 0.86, R2: 0.78, RMSE: 0.93, RPD: 2.12
Fold 3, Epoch 3300/4000, Train Loss: 0.78, Val Loss: 1.04, R2: 0.73, RMSE: 1.02, RPD: 1.92
Fold 3, Epoch 3400/4000, Train Loss: 0.93, Val Loss: 0.95, R2: 0.75, RMSE: 0.98, RPD: 2.01
Fold 3, Epoch 3500/4000, Train Loss: 0.73, Val Loss: 0.87, R2: 0.77, RMSE: 0.93, RPD: 2.11
Fold 3, Epoch 3600/4000, Train Loss: 0.67, Val Loss: 1.00, R2: 0.74, RMSE: 1.00, RPD: 1.96
Fold 3, Epoch 3700/4000, Train Loss: 0.95, Val Loss: 0.80, R2: 0.79, RMSE: 0.89, RPD: 2.20
Fold 3, Epoch 3800/4000, Train Loss: 0.65, Val Loss: 0.86, R2: 0.78, RMSE: 0.93, RPD: 2.12
Fold 3, Epoch 3900/4000, Train Loss: 0.68, Val Loss: 0.84, R2: 0.78, RMSE: 0.91, RPD: 2.14
Fold 3, Epoch 4000/4000, Train Loss: 0.70, Val Loss: 0.81, R2: 0.79, RMSE: 0.90, RPD: 2.19
Fold 3, Epoch 4000/4000, Cal Loss: 0.35, R2C: 0.92, RMSEC: 0.59, RPDC: 3.64,Val Loss: 0.54, R2: 0.86, RMSE: 0.74, RPD: 2.66

Training Fold 4/5
Fold 4, Epoch 100/4000, Train Loss: 3.32, Val Loss: 2.98, R2: 0.30, RMSE: 1.73, RPD: 1.20
Fold 4, Epoch 200/4000, Train Loss: 2.60, Val Loss: 2.52, R2: 0.41, RMSE: 1.59, RPD: 1.30
